customerID,gender,Birthdate ,MartialStatus,Dependents,EducationLevel,Income,CityID
3688-FTHLT,Female,8/26/2004,Single,0,Collage,1500,9
5088-QZLRL,Male,1/26/1973,Single,0,High school,1500,42
6029-CSMJE,Male,5/22/1956,Married,0,Collage,1500,9
6928-ONTRW,Female,11/1/1982,Married,1,High school,1500,28
2239-CGBUZ,Female,7/18/1964,Married,2,Collage,1500,6
6481-LXPWL,Male,11/13/1980,Married,1,Collage,1500,4
8205-MQUGY,Male,1/11/1990,Married,4,Collage,1500,1
3420-ZDBMA,Male,3/30/2000,Single,0,University,1500,49
7216-EWTRS,Female,2/15/1981,Divorced,0,University,1500,48
5939-SXWHM,Male,6/29/1982,Married,5,High school,1500,16
3865-ZYKAD,Male,9/11/1971,Divorced,0,University,1500,26
8314-DPQHL,Male,11/23/1996,Single,0,Collage,1500,26
0174-QRVVY,Male,11/10/1973,Married,1,High school,1500,14
8668-KNZTI,Male,11/27/1972,Single,0,Collage,1500,18
9800-ONTFE,Female,4/7/1997,Married,1,University,1500,2
5693-PIPCS,Male,12/24/1961,Single,0,University,1500,46
9720-JJJOR,Male,12/13/1991,Married,1,Collage,1500,48
7878-RTCZG,Female,8/24/1965,Divorced,0,High school,1500,1
7108-DGVUU,Female,6/10/1973,Married,5,Collage,1500,4
0607-MVMGC,Male,10/15/1986,Married,2,Collage,1500,36
2931-SVLTV,Male,9/26/1958,Married,1,University,1500,44
6339-TBELP,Male,2/25/1977,Married,0,University,1500,47
8639-NHQEI,Female,5/27/1996,Divorced,1,University,1500,34
9534-NSXEM,Male,4/19/2000,Single,0,High school,1500,20
2482-CZGBB,Male,4/21/1963,Married,0,University,1500,49
9495-REDIY,Male,8/21/1964,Married,1,Collage,1500,47
3404-JNXAX,Female,3/30/1984,Married,1,University,1500,38
7469-LKBCI,Male,11/18/2002,Single,3,High school,1500,15
6870-ECSHE,Female,3/29/1965,Divorced,0,High school,1500,32
4013-TLDHQ,Male,12/21/1977,Married,0,University,1500,10
9375-MHRRS,Male,2/28/2004,Single,0,Collage,1500,4
0746-JTRFU,Male,7/30/2004,Single,0,Collage,1500,7
1206-EHBDD,Female,7/16/1957,Married,2,University,1500,14
9068-FHQHD,Female,11/23/1989,Married,1,High school,1500,20
6898-MDLZW,Male,11/23/1965,Married,0,Collage,1500,17
6371-NZYEG,Male,1/3/1975,Married,3,Collage,1500,9
4419-UJMUS,Male,6/9/1977,Divorced,1,University,1500,27
6979-ZNSFF,Female,11/24/1966,Divorced,0,University,1500,14
9574-BOSMD,Male,11/21/1981,Married,5,High school,1500,4
6633-MPWBS,Male,4/3/2001,Single,0,Collage,1500,9
7014-ZZXAW,Female,1/17/1998,Married,5,High school,1500,39
9906-NHHVC,Female,4/28/1963,Married,3,Collage,1500,3
2371-JUNGC,Male,11/25/1979,Single,0,High school,1750,25
2538-OIMXF,Female,12/10/1981,Single,3,Collage,1750,47
1015-JPFYW,Male,11/29/1983,Married,1,High school,1750,45
5175-AOBHI,Female,8/9/1976,Married,0,Collage,1750,29
3550-SAHFP,Female,1/18/1982,Married,0,University,1750,2
3528-HFRIQ,Male,5/4/1983,Married,0,Collage,1750,23
5619-PTMIK,Female,2/23/1988,Married,1,Collage,1750,19
5203-XEHAX,Female,3/26/1968,Single,0,Collage,1750,10
7408-OFWXJ,Female,7/10/1998,Divorced,4,Collage,1750,38
8213-TAZPM,Female,3/25/1963,Divorced,1,University,1750,2
1401-FTHFQ,Male,9/28/1971,Divorced,1,High school,1750,46
1564-HJUVY,Male,3/25/1999,Single,0,Collage,1750,25
7341-LXCAF,Male,12/23/1970,Divorced,0,University,1750,1
8232-CTLKO,Female,7/5/1980,Married,1,Collage,1750,32
0843-WTBXE,Male,4/20/1972,Married,0,University,1750,28
0177-PXBAT,Male,10/11/1977,Married,2,University,1750,18
6362-QHAFM,Male,8/23/2001,Married,5,University,1750,49
7717-BICXI,Male,12/6/1983,Married,1,High school,1750,47
5222-JCXZT,Male,9/14/1958,Married,0,High school,1750,6
5067-XJQFU,Male,4/16/1966,Divorced,5,University,1750,2
8512-WIWYV,Male,12/3/1974,Single,0,High school,1750,29
6243-OZGFH,Female,4/20/1977,Married,5,Collage,1750,42
4692-NNQRU,Female,2/6/1978,Married,0,University,1750,9
4919-MOAVT,Male,11/23/1994,Single,1,University,1750,3
5020-ZSTTY,Female,10/16/1979,Single,5,Collage,1750,7
3034-ZBEQN,Female,7/28/1987,Married,0,Collage,1750,48
0939-EREMR,Female,8/17/1989,Single,1,Collage,1750,37
4971-PUYQO,Female,11/18/1995,Married,0,University,1750,36
6210-KBBPI,Male,1/5/2004,Single,0,High school,1750,37
5176-LDKUH,Female,4/3/2005,Single,0,High school,1750,6
8100-HZZLJ,Female,7/10/2000,Single,1,Collage,1750,24
8042-RNLKO,Male,10/24/1956,Married,0,High school,1750,6
8091-TTVAX,Male,6/30/1984,Divorced,2,University,1750,28
3209-ZPKFI,Male,3/4/1986,Married,1,Collage,1750,24
0580-PIQHM,Female,1/16/1975,Married,1,University,1750,25
8663-UPDGF,Female,10/24/1998,Married,0,Collage,1750,30
3050-GBUSH,Female,11/18/1979,Single,4,Collage,1750,33
8272-ONJLV,Male,7/26/1982,Divorced,4,University,1750,27
2968-SSGAA,Female,4/30/2004,Single,0,Collage,1750,11
8357-EQXFO,Female,6/19/1956,Divorced,1,University,1750,22
2969-QWUBZ,Female,5/20/1970,Divorced,0,Collage,1750,10
1459-QNFQT,Male,11/11/1966,Married,3,Collage,1750,23
8048-DSDFQ,Male,4/17/1987,Single,0,High school,1750,5
4816-OKWNX,Male,9/3/1998,Divorced,1,University,1750,15
3466-WAESX,Male,12/4/2000,Single,2,Collage,1750,32
6861-XWTWQ,Male,12/3/1956,Married,0,University,1750,1
4585-HETAI,Female,10/31/1968,Divorced,1,University,1750,24
6357-JJPQT,Female,7/28/1994,Divorced,0,University,1750,17
8909-BOLNL,Male,6/11/1959,Divorced,0,High school,1750,21
9190-MFJLN,Male,2/26/1970,Divorced,0,University,1750,29
4238-JSSWH,Female,4/12/1976,Married,0,University,1750,7
3733-UOCWF,Male,3/6/1981,Divorced,0,University,1750,13
3012-VFFMN,Female,10/19/1996,Divorced,1,High school,1750,7
0322-CHQRU,Male,10/31/2003,Single,2,Collage,1750,31
0913-XWSCN,Male,11/5/1963,Married,1,University,1750,48
8559-WNQZS,Male,1/21/1960,Single,0,High school,1750,1
6143-JQKEA,Male,5/18/1991,Married,0,Collage,1750,13
4393-RYCRE,Male,11/14/1956,Single,0,University,1750,1
9971-ZWPBF,Male,10/25/1959,Married,1,University,1750,38
2580-ASVVY,Female,11/16/1971,Married,0,Collage,1750,11
3488-PGMQJ,Male,8/8/1981,Married,4,University,1750,45
6980-CDGFC,Female,7/17/1988,Married,0,High school,1750,38
6147-CBCRA,Female,3/4/1969,Married,0,High school,1750,11
9955-QOPOY,Male,8/7/2001,Married,0,Collage,1750,3
3259-FDWOY,Male,12/31/1988,Divorced,1,University,1750,2
5248-YGIJN,Male,7/7/1964,Divorced,3,Collage,1750,19
2898-LSJGD,Female,7/27/1979,Married,1,Collage,1750,50
0285-INHLN,Male,6/7/1963,Married,5,Collage,1750,31
5380-AFSSK,Female,9/21/1996,Single,0,University,1750,38
3662-FXJFO,Female,1/28/1972,Married,0,High school,1750,11
6303-KFWSL,Female,11/15/1974,Divorced,2,Collage,1750,1
4840-ORQXB,Female,11/18/1989,Married,0,University,1750,9
5063-IUOKK,Male,7/1/1984,Divorced,0,High school,1750,36
0139-IVFJG,Female,3/12/1959,Divorced,1,University,1750,9
6035-RIIOM,Female,5/22/1998,Single,4,University,1750,26
9467-ROOLM,Female,11/8/1974,Divorced,0,High school,1750,31
8395-ETZKQ,Male,9/16/1982,Married,1,High school,1750,18
0442-ZXKVS,Female,12/22/1958,Divorced,0,University,1750,25
6496-JDSSB,Female,3/2/1962,Divorced,2,University,1750,23
7795-CFOCW,Male,8/22/1968,Divorced,0,Collage,1750,35
2479-BRAMR,Male,11/15/1970,Married,0,University,1750,36
3398-GCPMU,Female,2/1/1982,Divorced,1,Collage,1750,10
8985-OOPOS,Female,1/13/1988,Divorced,4,Collage,1750,12
2126-GSEGL,Female,4/25/1989,Divorced,0,Collage,1750,50
1403-GYAFU,Male,6/21/1994,Married,5,High school,1750,42
4765-OXPPD,Female,5/30/1973,Married,1,Collage,1750,25
1060-ENTOF,Female,12/17/1984,Divorced,2,University,1750,24
3003-CMDUU,Female,11/1/1959,Married,5,University,1750,31
7874-ECPQJ,Female,4/2/1993,Divorced,1,High school,1750,49
0564-MUUQK,Female,2/10/1997,Married,3,University,1750,19
5176-LMJXE,Female,8/17/2002,Single,1,High school,1750,33
1355-KUSBG,Female,9/16/1966,Divorced,1,Collage,1750,23
3255-GRXMG,Male,4/26/1979,Divorced,1,Collage,1750,32
5192-EBGOV,Female,12/11/1982,Married,2,University,1750,49
9152-AMKAK,Male,6/3/1988,Single,0,Collage,1750,32
7879-CGSFV,Male,5/10/1964,Divorced,0,University,1750,48
7021-XSNYE,Male,3/21/1965,Divorced,1,Collage,1750,20
0244-LGNFY,Female,8/25/1971,Divorced,1,Collage,1750,21
7427-AUFPY,Male,6/21/1957,Divorced,1,High school,1750,33
4619-EVPHY,Female,9/20/1963,Married,0,University,1750,1
4786-UKSNZ,Male,8/31/1984,Married,0,High school,1750,7
6599-GZWCM,Female,8/21/1986,Married,0,University,1750,34
6050-IJRHS,Female,7/15/1979,Divorced,1,University,1750,43
3190-XFANI,Male,10/5/1998,Single,1,University,1750,47
4425-OWHWB,Female,6/28/1971,Married,2,High school,1750,42
4929-XIHVW,Male,6/4/1987,Divorced,4,University,1750,47
1986-PHGZF,Male,4/22/1991,Divorced,0,Collage,1750,18
7409-KIUTL,Female,2/20/1997,Single,1,University,1750,9
9732-OUYRN,Female,8/28/1968,Married,0,High school,1750,22
8514-VZHEB,Male,8/31/1971,Married,1,High school,1750,25
8285-ABVLB,Female,9/3/1982,Married,0,High school,1750,31
1396-QWFBJ,Female,10/29/1986,Married,1,University,1750,2
7703-ZEKEF,Male,8/9/1989,Divorced,0,University,1750,36
6341-JVQGF,Female,2/23/1998,Married,1,Collage,1750,7
4210-QFJMF,Female,7/21/1977,Single,0,University,1750,32
0096-FCPUF,Male,3/30/1982,Married,5,Collage,1750,46
4480-MBMLB,Female,5/14/1987,Single,0,University,1750,11
0326-VDYXE,Female,12/16/1962,Divorced,0,University,1750,10
6234-PFPXL,Male,1/30/1974,Married,4,University,1750,20
7890-VYYWG,Male,10/26/1973,Divorced,0,Collage,1750,31
6407-GSJNL,Female,7/6/1963,Divorced,0,High school,1750,22
3272-VUHPV,Female,7/18/1975,Divorced,1,Collage,1750,42
9959-WOFKT,Male,12/31/1975,Divorced,3,University,1750,45
1085-LDWAM,Female,11/4/1976,Married,1,High school,1750,23
8067-NIOYM,Female,3/16/1985,Divorced,5,High school,1750,19
7109-CQYUZ,Male,10/4/1990,Married,0,Collage,1750,35
7100-FQPRV,Male,2/7/1998,Married,3,Collage,1750,20
6892-EZDTG,Female,2/15/1999,Divorced,0,University,1750,48
8984-HPEMB,Female,9/13/1964,Married,1,University,1750,24
1205-WNWPJ,Female,9/1/1967,Divorced,3,Collage,1750,18
1480-BKXGA,Male,1/3/1975,Divorced,5,University,1750,42
2208-NKVVH,Male,2/3/1992,Married,1,High school,1750,10
9089-UOWJG,Female,12/19/1959,Married,3,Collage,1750,36
2034-CGRHZ,Male,7/30/1987,Single,0,University,1750,48
1222-KJNZD,Male,11/1/1987,Married,3,High school,1750,8
2692-BUCFV,Male,10/18/2003,Single,3,High school,1750,42
8008-HAWED,Male,11/20/1979,Single,0,Collage,1750,17
2929-QNSRW,Female,10/30/1986,Divorced,5,University,1750,49
4565-EVZMJ,Female,6/23/1996,Married,0,Collage,1750,17
1468-DEFNC,Male,6/9/1976,Married,1,High school,1750,33
3580-REOAC,Male,11/21/1995,Single,4,Collage,1750,21
4471-KXAUH,Female,12/14/1958,Married,0,University,1750,24
1666-JZPZT,Male,2/2/1975,Married,4,Collage,1750,40
2007-QVGAW,Female,5/10/1961,Married,4,High school,1750,50
0004-TLHLJ,Male,11/15/1965,Single,0,University,1750,14
3439-GVUSX,Male,11/26/1998,Single,0,Collage,1750,47
0486-HECZI,Male,1/28/1989,Divorced,1,University,1750,18
9650-VBUOG,Male,5/2/1969,Married,3,High school,1750,43
1724-BQUHA,Male,5/15/1962,Single,0,University,1750,13
4706-AXVKM,Female,8/26/1962,Single,0,University,1750,16
9127-FHJBZ,Male,1/21/1978,Divorced,4,University,1750,47
1552-CZCLL,Female,5/6/1967,Married,1,High school,1750,48
8945-MUQUF,Male,1/15/1963,Single,0,University,1750,28
6349-JDHQP,Female,12/2/1971,Married,0,High school,1750,29
4250-FDVOU,Female,7/14/1976,Divorced,0,Collage,1750,13
0515-YPMCW,Male,3/27/2001,Single,1,University,1750,36
5743-KHMNA,Male,1/19/1998,Divorced,0,High school,1750,13
2027-FECZV,Male,1/9/1983,Married,0,University,1750,39
3785-NRHYR,Male,1/23/1989,Divorced,0,High school,1750,47
8849-GYOKR,Female,12/5/1990,Divorced,0,University,1750,9
7716-YTYHG,Female,11/7/1993,Married,1,University,1750,37
2528-HFYZX,Male,6/14/1957,Married,0,University,1750,13
6100-FJZDG,Male,7/1/1959,Married,1,High school,1750,13
0186-CAERR,Male,3/31/1971,Divorced,0,University,1750,9
6372-RFVNS,Female,6/3/1974,Divorced,0,University,1750,10
9313-QOLTZ,Male,10/12/1974,Married,4,High school,1750,14
6465-GSRCL,Female,4/5/1999,Single,1,University,1750,36
4877-TSOFF,Female,8/29/1960,Married,1,Collage,1750,34
1265-ZFOSD,Female,3/8/1973,Divorced,0,Collage,1750,16
8593-WHYHV,Male,11/6/1978,Divorced,2,University,1750,11
7629-WIXZF,Female,6/7/1996,Single,0,Collage,1750,49
7103-IPXPJ,Male,6/9/1985,Divorced,0,University,1750,44
0793-TWELN,Female,4/24/1991,Married,4,University,1750,7
4673-KKSLS,Female,11/14/1956,Married,0,University,1750,46
0887-HJGAR,Male,11/23/1961,Married,4,Collage,1750,45
6421-SZVEM,Female,7/22/1972,Married,1,University,1750,38
5908-QMGOE,Male,3/18/1979,Married,0,University,1750,19
2817-LVCPP,Female,6/20/1980,Married,0,High school,1750,13
9541-PWTWO,Female,4/11/1987,Married,0,Collage,1750,19
1820-TQVEV,Male,2/12/1959,Married,2,University,1750,1
7727-SHVZV,Female,7/29/1971,Single,0,High school,1750,36
1583-IHQZE,Male,7/1/1982,Divorced,0,University,1750,3
0654-HMSHN,Male,6/21/1988,Married,1,University,1750,23
3118-UHVVQ,Female,10/10/1988,Married,0,High school,1750,8
2516-VQRRV,Female,2/18/2003,Single,0,Collage,1750,12
3887-PBQAO,Female,1/10/1976,Married,5,High school,1750,19
3256-EZDBI,Male,9/16/1991,Married,0,Collage,1750,26
4291-SHSBH,Male,4/6/1958,Divorced,4,University,1750,15
6476-YHMGA,Female,3/12/1961,Married,1,Collage,1750,15
2054-PJOCK,Female,7/6/1993,Single,0,Collage,1750,2
9822-OAOVB,Female,7/19/2001,Single,0,Collage,1750,2
5886-VLQVU,Male,7/17/1985,Married,4,University,1750,41
5647-FXOTP,Female,2/22/1980,Divorced,0,University,1750,40
2187-PKZAY,Male,12/15/1959,Married,0,University,1750,11
5565-FILXA,Female,2/21/1978,Divorced,5,University,1750,5
1099-BTKWT,Female,3/9/1969,Married,0,Collage,1750,47
6838-YAUVY,Female,8/13/1976,Divorced,0,University,1750,36
5049-MUBWG,Male,11/14/2000,Single,0,Collage,1750,32
7284-ZZLOH,Male,8/22/2001,Married,0,Collage,1750,16
9631-RXVJM,Male,9/26/1972,Single,0,High school,1750,24
5073-WXOYN,Female,12/22/1986,Divorced,1,Collage,1750,16
4760-THGOT,Female,12/7/1970,Married,0,University,1750,5
7225-CBZPL,Male,7/24/1983,Married,0,University,1750,18
7521-YXVZY,Male,5/3/1984,Married,2,High school,1750,50
5995-WWKKG,Female,4/18/2003,Single,0,High school,1750,45
4139-DETXS,Female,11/25/1966,Married,1,Collage,1750,5
8259-DZLIZ,Female,5/31/1992,Married,1,Collage,1750,25
0098-BOWSO,Male,10/23/1956,Divorced,1,High school,1750,14
4320-QMLLA,Male,11/30/1966,Married,2,Collage,1750,39
1941-HOSAM,Male,4/16/1980,Divorced,1,University,1750,27
7718-RXDGG,Male,10/11/1983,Married,0,University,1750,22
7673-BQGKU,Female,5/3/1994,Married,1,High school,1750,12
1087-GRUYI,Male,9/19/1960,Married,4,High school,1750,17
1704-NRWYE,Female,1/30/1983,Married,0,University,1750,28
4054-CUMIA,Female,2/7/1985,Divorced,1,High school,1750,41
5148-HKFIR,Female,5/19/1991,Married,5,High school,1750,4
8894-JVDCV,Female,10/11/1997,Single,0,University,1750,5
3572-UOLYZ,Female,9/28/2001,Single,1,University,1750,50
1894-IGFSG,Female,12/15/2003,Single,1,Collage,1750,37
1862-SKORY,Female,1/8/1998,Married,0,Collage,1750,6
0027-KWYKW,Female,1/18/1960,Married,1,University,1750,48
2038-LLMLM,Female,11/7/1974,Single,4,University,1750,2
8111-RKSPX,Male,10/22/1993,Single,0,University,1750,5
3466-BYAVD,Male,12/24/2000,Married,3,Collage,1750,50
1963-VAUKV,Female,8/14/1961,Married,0,High school,1750,25
2363-BJLSL,Male,1/20/1965,Married,0,Collage,1750,41
3646-ITDGM,Female,6/5/1978,Married,0,High school,1750,8
5022-JNQEQ,Female,6/25/2000,Married,1,University,1750,26
4504-YOULA,Female,10/24/1962,Married,1,Collage,1750,3
9741-YLNTD,Male,6/25/1967,Single,0,University,1750,25
5546-BYZSM,Female,9/22/1981,Married,0,High school,1750,11
0319-QZTCO,Female,2/1/1989,Divorced,3,Collage,1750,4
3590-TCXTB,Male,2/18/2000,Single,0,High school,1750,21
4065-JJAVA,Female,7/7/1991,Married,3,Collage,1750,21
5027-XWQHA,Male,12/5/1979,Single,3,Collage,1750,13
0254-KCJGT,Male,4/15/1984,Married,0,Collage,1750,16
1561-BWHIN,Male,11/14/1992,Divorced,1,High school,1750,9
6876-ADESB,Male,7/5/1959,Single,1,Collage,1750,46
8434-PNQZX,Female,2/19/1976,Married,0,Collage,1750,49
8745-PVESG,Female,6/14/1985,Married,0,Collage,1750,11
1832-PEUTS,Male,4/23/1993,Divorced,1,University,1750,45
4612-SSVHJ,Female,4/28/1956,Married,3,University,1750,23
8350-NYMVI,Female,2/12/1975,Divorced,0,Collage,1750,23
3627-FHKBK,Female,8/30/1990,Single,1,University,1750,47
9500-WBGRP,Male,2/17/1983,Married,0,High school,1750,41
7486-KSRVI,Male,2/15/1964,Single,0,University,1750,19
7396-VJUZB,Male,6/22/1988,Divorced,1,Collage,1750,38
2154-KVJFF,Female,8/15/1989,Single,0,University,1750,34
9229-RQABD,Male,11/10/1994,Single,0,High school,1750,1
2952-QAYZF,Male,12/4/1994,Divorced,4,University,1750,13
0870-VEMYL,Female,2/7/2005,Single,0,Collage,1750,23
8480-PPONV,Male,5/21/1970,Divorced,2,University,1750,36
3786-WOVKF,Female,8/16/1972,Divorced,0,University,1750,31
8208-EUMTE,Male,7/9/1988,Single,1,Collage,1750,3
3589-PPVKW,Male,7/21/1991,Divorced,0,Collage,1750,23
4488-PSYCG,Male,9/6/1975,Married,0,High school,1750,36
1162-ECVII,Male,3/30/1982,Divorced,0,University,1750,36
9734-YWGEX,Female,3/22/1963,Married,4,University,1750,32
1971-DTCZB,Female,10/26/1987,Divorced,2,Collage,1750,47
5168-MQQCA,Female,3/6/1984,Divorced,5,University,1750,34
0148-DCDOS,Male,3/2/1989,Divorced,0,University,1750,15
5590-BYNII,Male,9/22/2000,Single,0,University,1750,35
2282-YGNOR,Female,12/5/1962,Married,0,Collage,1750,12
8398-TBIYD,Female,7/7/1963,Single,0,University,1750,43
7452-FOLON,Male,6/1/1965,Married,1,High school,1750,37
2573-GYRUU,Male,8/30/1975,Married,0,University,1750,38
0928-XUTSN,Female,12/6/1987,Married,0,University,1750,13
4644-PIZRT,Male,3/12/1990,Married,1,Collage,1750,23
2575-GFSOE,Female,1/2/1965,Married,1,University,1750,35
1271-SJBGZ,Male,1/29/1988,Divorced,2,Collage,1750,16
4402-FTBXC,Male,5/22/1960,Married,0,University,1750,13
2476-YGEFM,Female,6/19/1996,Married,0,University,1750,31
6339-DKLMK,Female,5/30/1992,Single,0,Collage,1750,32
6789-HJBWG,Female,5/14/2002,Single,2,Collage,1750,43
9249-FXSCK,Female,10/18/1972,Married,0,University,1750,28
4851-BQDNX,Male,4/5/1981,Married,3,University,1750,48
1422-DGUBX,Male,3/21/1989,Married,0,University,1750,19
6952-OMNWB,Male,12/12/1976,Divorced,5,University,1750,24
2270-CHBFN,Female,1/30/2000,Married,0,University,1750,24
3137-NYQQI,Male,9/10/1994,Married,5,Collage,1750,24
2129-ALKBS,Female,1/6/2000,Married,1,High school,1750,34
2120-SMPEX,Male,12/9/1994,Single,5,High school,1750,9
6927-WTFIV,Male,9/2/1965,Married,0,University,1750,19
7586-ZATGZ,Male,1/24/1985,Single,0,University,1750,47
5183-KLYEM,Female,11/24/1975,Divorced,0,University,1750,20
6505-OZNPG,Female,6/14/1988,Married,0,Collage,1750,47
6253-GNHWH,Female,11/25/1966,Divorced,1,Collage,1750,4
5285-MVEHD,Female,7/4/1964,Divorced,3,University,1750,23
9385-EHGDO,Female,6/25/1992,Married,1,High school,1750,45
3779-OSWCF,Female,2/21/1975,Divorced,0,Collage,1750,45
1621-YNCJH,Female,2/18/1988,Married,5,University,1750,41
0661-XEYAN,Female,8/2/2001,Single,1,Collage,1750,19
0363-QJVFX,Male,9/2/1962,Divorced,0,University,1750,16
0727-BNRLG,Male,2/8/1985,Married,4,University,1750,12
9025-ZRPVR,Male,3/27/1999,Single,0,High school,1750,21
0135-NMXAP,Female,3/10/1975,Single,3,University,1750,38
4629-NRXKX,Female,5/31/1985,Divorced,5,University,1750,25
6586-PSJOX,Male,8/30/2001,Single,1,Collage,1750,28
2324-EFHVG,Male,1/7/2005,Single,0,Collage,1750,35
2284-VFLKH,Male,2/14/1957,Married,0,University,1750,21
4795-KTRTH,Female,3/3/1978,Divorced,1,University,1750,32
6092-QZVPP,Male,6/3/1972,Married,3,Collage,1750,9
6333-YDVLT,Male,5/4/1986,Married,0,University,1750,18
8761-NSOBC,Male,11/20/2000,Single,0,University,1750,22
3313-QKNKB,Male,4/5/1973,Divorced,1,University,1750,4
3594-IVHJZ,Female,8/5/1983,Divorced,0,High school,1750,41
7072-MBHEV,Female,11/22/1984,Married,1,University,1750,38
5287-QWLKY,Male,3/22/1987,Divorced,1,University,1750,37
1985-MBRYP,Female,3/11/2000,Single,0,High school,1750,50
0851-DFJKB,Female,12/19/2005,Single,4,Collage,1750,1
6284-AHOOQ,Male,2/23/1992,Divorced,0,University,1750,6
8124-NZVGJ,Female,7/26/1971,Married,0,Collage,1750,6
5914-XRFQB,Male,11/15/1962,Divorced,0,University,1750,17
6331-EWIEB,Male,2/23/2004,Single,0,Collage,1750,23
2696-NARTR,Male,3/10/1971,Married,0,University,1750,40
0365-GXEZS,Male,2/2/1985,Married,0,University,1750,12
7359-SSBJK,Female,3/30/1985,Married,0,Collage,1750,37
6034-YMTOB,Female,6/29/1996,Single,0,University,1750,16
5453-AXEPF,Male,12/4/1959,Married,0,University,1750,23
9917-KWRBE,Female,7/6/1974,Married,1,Collage,1750,7
6549-NNDYT,Female,7/27/1982,Married,5,Collage,1750,31
4079-WWQQQ,Male,5/12/1985,Married,1,Collage,1750,14
9795-SHUHB,Female,3/10/1972,Married,5,Collage,2000,45
7503-EPSZW,Female,10/20/1988,Married,1,High school,2000,6
3935-TBRZZ,Male,3/14/1992,Married,4,High school,2000,22
2853-CWQFQ,Male,2/8/1958,Married,1,Collage,2000,45
8784-CGILN,Female,8/17/1969,Married,0,University,2000,49
1794-HBQTJ,Female,1/28/1983,Single,0,Collage,2000,8
5561-NWEVX,Female,1/25/1996,Divorced,0,University,2000,2
6135-OZQVA,Female,11/21/1973,Married,0,Collage,2000,15
0178-CIIKR,Female,7/28/1983,Divorced,0,High school,2000,20
3199-XGZCY,Female,10/14/1969,Married,0,University,2000,9
6976-BWGLQ,Female,8/5/1961,Married,1,High school,2000,39
8325-QRPZR,Female,11/14/1974,Single,0,University,2000,3
1309-XGFSN,Male,8/16/1998,Married,1,Collage,2000,11
4193-IBKSW,Male,9/17/1999,Married,2,High school,2000,39
2232-DMLXU,Female,11/14/1967,Divorced,1,Collage,2000,25
9279-CJEOJ,Female,2/28/2004,Single,0,Collage,2000,46
2876-GZYZC,Female,4/14/1976,Divorced,5,University,2000,5
9396-ZSFLL,Female,3/2/1958,Divorced,2,Collage,2000,44
0289-IVARM,Female,4/8/1959,Married,0,Collage,2000,46
1670-SVOWZ,Female,6/3/1978,Married,1,University,2000,36
7941-RCJOW,Male,3/24/2000,Single,2,High school,2000,42
9950-MTGYX,Male,4/2/1976,Divorced,1,High school,2000,49
0788-DXBFY,Male,4/7/1998,Married,1,High school,2000,40
2805-AUFQN,Female,10/30/2005,Single,0,High school,2000,12
1299-AURJA,Female,11/6/1969,Married,4,High school,2000,3
2228-BZDEE,Female,9/6/1973,Married,0,High school,2000,46
6579-JPICP,Male,9/25/1983,Divorced,4,High school,2000,43
2920-RNCEZ,Male,3/4/1985,Divorced,1,University,2000,9
8949-JTMAY,Female,4/19/1988,Divorced,0,University,2000,31
7361-YPXFS,Female,7/20/1994,Single,5,Collage,2000,24
2533-QVMSK,Male,3/12/1992,Divorced,0,University,2000,29
1460-UZPRJ,Male,7/4/1989,Married,0,High school,2000,22
7783-YKGDV,Female,12/23/2004,Single,2,High school,2000,13
8777-PVYGU,Female,8/31/1960,Married,3,Collage,2000,50
6734-FQAJX,Male,2/2/1969,Married,0,University,2000,11
8168-UQWWF,Female,8/20/1976,Single,3,University,2000,13
0862-PRCBS,Female,6/9/1957,Divorced,1,University,2000,3
6941-KXRRV,Female,1/29/1965,Married,0,Collage,2000,20
6478-HRRCZ,Male,10/14/1956,Married,0,Collage,2000,45
7771-ZONAT,Male,7/5/1965,Married,1,Collage,2000,38
9799-CAYJJ,Female,1/7/1989,Divorced,0,University,2000,46
7375-WMVMT,Male,2/25/1976,Divorced,0,University,2000,30
8999-XXGNS,Female,10/2/1976,Divorced,0,University,2000,44
5371-VYLSX,Female,5/1/1994,Divorced,0,University,2000,15
4544-RXFMG,Male,2/13/1967,Divorced,1,Collage,2000,3
2923-ARZLG,Male,2/1/1957,Divorced,1,High school,2000,28
4140-WJAWW,Female,1/29/1978,Divorced,0,High school,2000,48
5701-SVCWR,Female,2/17/1989,Married,1,High school,2000,8
6840-RESVB,Male,12/2/1989,Married,1,Collage,2000,26
8627-ZYGSZ,Male,4/19/1965,Married,3,University,2000,40
8197-BFWVU,Female,12/7/1975,Divorced,1,Collage,2000,45
7577-SWIFR,Male,6/24/2005,Single,0,High school,2000,25
7825-GKXMW,Female,12/10/1994,Married,0,Collage,2000,8
9465-RWMXL,Male,2/18/1999,Married,0,University,2000,25
4335-UPJSI,Female,3/31/1966,Single,1,High school,2000,3
5268-DSMNQ,Female,11/8/1994,Divorced,3,University,2000,16
2100-BDNSN,Female,3/9/1959,Divorced,0,Collage,2000,49
1444-VVSGW,Male,12/29/1968,Divorced,0,University,2000,46
7054-ENNGU,Female,6/26/1971,Divorced,0,Collage,2000,24
0080-OROZO,Female,3/31/1972,Divorced,1,University,2000,49
1195-OIYEJ,Male,10/4/1986,Single,0,University,2000,35
4999-IEZLT,Male,1/19/1968,Married,5,Collage,2000,32
9000-PLFUZ,Female,7/7/1958,Married,0,Collage,2000,2
0320-JDNQG,Male,1/28/1975,Married,1,University,2000,48
